name,longitude,latitude,date,origin,source,class_confidence,ground_truth_location
Millendon,116.037708,-31.807462,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895680,0.7,None
Baskerville,116.046978,-31.796922,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895681,0.7,None
MAX Employment Midland,116.005689,-31.889651,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4978086721,0.7,None
Mobil,115.974638,-31.875524,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5317835917,0.7,None
7-Eleven,115.974557,-31.875532,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5317835981,0.7,None
Katich’s The Grape Place,115.973701,-31.88541,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5555477321,0.7,None
Sandalford Wines Jetty,115.994615,-31.869958,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5584221070,0.7,None
Elmar's in the Valley,115.999824,-31.822223,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5793371208,0.7,None
Herne Hill General Store,116.016651,-31.825017,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5793398614,0.7,None
The Coffee Hut,116.016591,-31.825165,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5793400427,0.7,None
Shell,116.025901,-31.774613,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5855587685,0.7,None
8DoW (Centre for Youth Health and Wellbeing Ltd.),115.96641,-31.782054,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/5936844210,0.7,None
Millendon Junction,116.027859,-31.81267,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/6040715026,0.7,None
Oakover,116.019044,-31.853959,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/6040715027,0.7,None
Oakover,116.018113,-31.854246,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/6040715028,0.7,None
Bellvue,116.027063,-31.89842,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/6040715049,0.7,None
