name,longitude,latitude,date,origin,source,object_prob,assignment_prob,ground_truth_location
tree,116.039418,-31.884808,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093159,0.7,1,None
tree,116.037838,-31.884894,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093164,0.7,1,None
tree,116.043418,-31.884906,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093166,0.7,1,None
tree,116.038025,-31.885007,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093168,0.7,1,None
tree,116.043151,-31.885012,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093170,0.7,1,None
tree,116.043567,-31.885057,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093172,0.7,1,None
tree,116.042941,-31.885082,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093175,0.7,1,None
tree,116.037897,-31.885099,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093176,0.7,1,None
tree,116.038014,-31.885137,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093177,0.7,1,None
tree,116.037596,-31.885204,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093178,0.7,1,None
tree,116.043375,-31.885207,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093181,0.7,1,None
tree,116.042905,-31.885215,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093183,0.7,1,None
tree,116.037853,-31.885341,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093185,0.7,1,None
tree,116.047113,-31.885342,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093187,0.7,1,None
tree,116.037584,-31.885407,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093189,0.7,1,None
tree,116.045479,-31.885445,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093191,0.7,1,None
tree,116.037947,-31.885482,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093193,0.7,1,None
tree,116.039225,-31.885502,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093196,0.7,1,None
tree,116.045268,-31.885547,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093198,0.7,1,None
tree,116.04543,-31.885676,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093200,0.7,1,None
tree,116.038022,-31.885682,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093202,0.7,1,None
tree,116.045751,-31.885686,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093205,0.7,1,None
tree,116.039241,-31.88575,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1750093219,0.7,1,None
traffic_signals,116.013391,-31.891977,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1835230628,0.7,1,None
traffic_signals,116.014244,-31.864327,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1835391850,0.7,1,None
switch,116.005342,-31.89304,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1835455784,0.7,1,None
switch,116.00619,-31.893298,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1835455786,0.7,1,None
switch,116.005454,-31.893069,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1835455787,0.7,1,None
switch,116.01071,-31.894432,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1835455799,0.7,1,None
level_crossing,115.996181,-31.891099,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705119,0.7,1,None
switch,115.997784,-31.891105,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705121,0.7,1,None
railway_crossing,115.997247,-31.891157,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705133,0.7,1,None
switch,115.996496,-31.891169,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705140,0.7,1,None
level_crossing,115.996177,-31.891172,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705142,0.7,1,None
switch,115.998819,-31.891175,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705146,0.7,1,None
level_crossing,115.996171,-31.89125,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705161,0.7,1,None
level_crossing,115.996077,-31.891252,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705164,0.7,1,None
level_crossing,115.996169,-31.891288,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705202,0.7,1,None
buffer_stop,116.001411,-31.891672,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705336,0.7,1,None
level_crossing,115.988881,-31.892238,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705376,0.7,1,None
level_crossing,116.002706,-31.892368,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705411,0.7,1,None
level_crossing,116.002822,-31.892395,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705417,0.7,1,None
level_crossing,116.002697,-31.892406,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705425,0.7,1,None
level_crossing,115.981979,-31.895334,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705623,0.7,1,None
level_crossing,115.981979,-31.895379,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1841705625,0.7,1,None
traffic_signals,116.008951,-31.890939,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1842634410,0.7,1,None
traffic_signals,115.981739,-31.895055,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1852438400,0.7,1,None
traffic_signals,115.981841,-31.895195,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1852438405,0.7,1,None
level_crossing,115.981849,-31.895409,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1852438413,0.7,1,None
level_crossing,115.971624,-31.89898,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1852438448,0.7,1,None
level_crossing,115.989523,-31.897461,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1852592184,0.7,1,None
level_crossing,115.989582,-31.897479,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1852592186,0.7,1,None
level_crossing,116.024081,-31.776594,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1853487624,0.7,1,None
crossing,116.013844,-31.864162,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1853487776,0.7,1,None
crossing,116.013853,-31.864314,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1853487778,0.7,1,None
crossing,116.013977,-31.864421,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1853487781,0.7,1,None
crossing,116.014142,-31.864415,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1853487782,0.7,1,None
crossing,116.022618,-31.82913,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1862911236,0.7,1,None
level_crossing,116.030843,-31.797226,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1862911263,0.7,1,None
level_crossing,116.049105,-31.786856,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1862911302,0.7,1,None
switch,116.028017,-31.811848,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1862911328,0.7,1,None
level_crossing,116.027588,-31.813233,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1862911365,0.7,1,None
level_crossing,116.000919,-31.892521,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963683,0.7,1,None
switch,115.998366,-31.891182,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963691,0.7,1,None
level_crossing,116.00244,-31.893417,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963729,0.7,1,None
level_crossing,116.002684,-31.892452,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963740,0.7,1,None
switch,116.012203,-31.894841,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963743,0.7,1,None
buffer_stop,115.996863,-31.891375,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963768,0.7,1,None
level_crossing,116.001341,-31.892895,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963770,0.7,1,None
level_crossing,116.002467,-31.89334,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963781,0.7,1,None
switch,115.999773,-31.891384,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963795,0.7,1,None
level_crossing,116.002748,-31.892173,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963798,0.7,1,None
level_crossing,116.004247,-31.893966,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963823,0.7,1,None
switch,116.010074,-31.894293,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963824,0.7,1,None
switch,116.009283,-31.89414,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963836,0.7,1,None
switch,115.996338,-31.891094,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963845,0.7,1,None
switch,115.997827,-31.891218,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963846,0.7,1,None
switch,116.010845,-31.894465,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963860,0.7,1,None
level_crossing,116.002802,-31.892479,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963866,0.7,1,None
switch,116.010168,-31.894316,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1873963867,0.7,1,None
station,115.979991,-31.896448,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1875097937,0.7,1,None
station,115.965793,-31.898949,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1875097938,0.7,1,None
station,115.992868,-31.891518,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1875097947,0.7,1,None
turning_circle,115.998577,-31.885924,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1882271080,0.7,1,None
tower,115.974071,-31.881439,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1988208362,0.7,1,None
tower,115.980461,-31.883754,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/1988208365,0.7,1,None
turning_circle,115.988511,-31.863542,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2127364932,0.7,1,None
turning_circle,115.993658,-31.863565,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2127364935,0.7,1,None
tower,115.998933,-31.899296,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334073538,0.7,1,None
tower,116.00797,-31.899897,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081655,0.7,1,None
tower,116.013039,-31.894623,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081664,0.7,1,None
tower,116.013361,-31.893047,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081665,0.7,1,None
tower,116.012975,-31.895092,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081666,0.7,1,None
tower,116.01365,-31.891487,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081671,0.7,1,None
tower,116.01324,-31.893591,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081677,0.7,1,None
tower,116.011516,-31.89841,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081681,0.7,1,None
tower,116.013667,-31.891004,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081683,0.7,1,None
tower,116.00977,-31.899173,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081689,0.7,1,None
tower,116.012395,-31.896957,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081691,0.7,1,None
tower,116.013597,-31.892065,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081693,0.7,1,None
tower,116.013096,-31.89422,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081694,0.7,1,None
tower,116.010651,-31.89951,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081699,0.7,1,None
tower,116.008898,-31.898824,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081700,0.7,1,None
tower,116.01372,-31.890448,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081701,0.7,1,None
tower,116.013498,-31.892498,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081713,0.7,1,None
tower,116.013678,-31.889405,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081716,0.7,1,None
tower,116.00845,-31.899337,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081721,0.7,1,None
tower,116.012862,-31.895709,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081723,0.7,1,None
tower,116.012093,-31.897663,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081724,0.7,1,None
tower,116.012656,-31.896255,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334081732,0.7,1,None
tower,115.987427,-31.885777,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083518,0.7,1,None
tower,115.992671,-31.890052,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083519,0.7,1,None
tower,115.99295,-31.891043,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083520,0.7,1,None
tower,115.993803,-31.894905,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083521,0.7,1,None
tower,115.985185,-31.881329,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083522,0.7,1,None
tower,115.985123,-31.882919,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083523,0.7,1,None
tower,115.987588,-31.875244,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083524,0.7,1,None
tower,115.991383,-31.888608,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083525,0.7,1,None
tower,115.994004,-31.895903,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083526,0.7,1,None
tower,115.994573,-31.898617,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083527,0.7,1,None
tower,115.995402,-31.898455,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083528,0.7,1,None
tower,115.985182,-31.880453,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083529,0.7,1,None
tower,115.985818,-31.884097,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083530,0.7,1,None
tower,115.993089,-31.891767,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083531,0.7,1,None
tower,115.987427,-31.88665,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083532,0.7,1,None
tower,115.992553,-31.889578,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083533,0.7,1,None
tower,115.985026,-31.88411,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083534,0.7,1,None
tower,115.993629,-31.894088,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083535,0.7,1,None
tower,115.987253,-31.877899,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083536,0.7,1,None
tower,115.993124,-31.898929,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083537,0.7,1,None
tower,115.98574,-31.877888,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083538,0.7,1,None
tower,115.986579,-31.874358,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083539,0.7,1,None
tower,115.99339,-31.893045,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083540,0.7,1,None
tower,115.98827,-31.887472,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083541,0.7,1,None
tower,115.987416,-31.884145,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083542,0.7,1,None
tower,115.987585,-31.877837,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083543,0.7,1,None
tower,115.987586,-31.87613,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083544,0.7,1,None
tower,115.986644,-31.884106,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083545,0.7,1,None
tower,115.984629,-31.874339,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083546,0.7,1,None
tower,115.985185,-31.878811,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083547,0.7,1,None
tower,115.987449,-31.887467,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083548,0.7,1,None
tower,115.986523,-31.877904,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083549,0.7,1,None
tower,115.991933,-31.889073,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083550,0.7,1,None
tower,115.989975,-31.887511,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083551,0.7,1,None
tower,115.987577,-31.876993,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083552,0.7,1,None
tower,115.98743,-31.884971,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083553,0.7,1,None
tower,115.985595,-31.874348,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083554,0.7,1,None
tower,115.994296,-31.897289,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083555,0.7,1,None
tower,115.997319,-31.899123,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083556,0.7,1,None
tower,115.989104,-31.887488,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083557,0.7,1,None
tower,115.985188,-31.87807,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083559,0.7,1,None
tower,115.98518,-31.879437,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083560,0.7,1,None
tower,115.985191,-31.882254,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083561,0.7,1,None
tower,115.987625,-31.874364,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083562,0.7,1,None
tower,115.993613,-31.898735,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083563,0.7,1,None
tower,115.996075,-31.898738,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083564,0.7,1,None
tower,115.9906,-31.888003,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083565,0.7,1,None
tower,115.98331,-31.874139,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083595,0.7,1,None
tower,115.982454,-31.871592,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083596,0.7,1,None
tower,115.983348,-31.873408,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083597,0.7,1,None
tower,115.981792,-31.871497,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083598,0.7,1,None
tower,115.983372,-31.872613,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083599,0.7,1,None
tower,115.983487,-31.874321,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2334083601,0.7,1,None
tower,115.983838,-31.868141,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684833,0.7,1,None
tower,115.976226,-31.867214,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684834,0.7,1,None
tower,115.973748,-31.863114,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684835,0.7,1,None
tower,115.982967,-31.869463,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684836,0.7,1,None
tower,115.980032,-31.867501,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684839,0.7,1,None
tower,115.962421,-31.85573,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684841,0.7,1,None
tower,115.973759,-31.860533,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684844,0.7,1,None
tower,115.979075,-31.867431,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684849,0.7,1,None
tower,115.96344,-31.855724,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684851,0.7,1,None
tower,115.973764,-31.862116,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684854,0.7,1,None
tower,115.9715,-31.855701,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684859,0.7,1,None
tower,115.972512,-31.855694,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684866,0.7,1,None
tower,115.983391,-31.868814,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684871,0.7,1,None
tower,115.981974,-31.867488,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684877,0.7,1,None
tower,115.965454,-31.855708,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684879,0.7,1,None
tower,115.982426,-31.870306,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684882,0.7,1,None
tower,115.973754,-31.859802,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684895,0.7,1,None
tower,115.973383,-31.856573,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684898,0.7,1,None
tower,115.973767,-31.861257,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684900,0.7,1,None
tower,115.977181,-31.867285,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684911,0.7,1,None
tower,115.974338,-31.867082,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684914,0.7,1,None
tower,115.973397,-31.858929,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684918,0.7,1,None
tower,115.973391,-31.858061,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684933,0.7,1,None
tower,115.975282,-31.867135,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684939,0.7,1,None
tower,115.968799,-31.855701,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684940,0.7,1,None
tower,115.981003,-31.867492,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684941,0.7,1,None
tower,115.964449,-31.855721,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684942,0.7,1,None
tower,115.973388,-31.857316,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684944,0.7,1,None
tower,115.967439,-31.855717,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684945,0.7,1,None
tower,115.98427,-31.867479,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684946,0.7,1,None
tower,115.983157,-31.867479,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684947,0.7,1,None
tower,115.973939,-31.864686,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684950,0.7,1,None
tower,115.974196,-31.866301,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684952,0.7,1,None
tower,115.97407,-31.865492,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684953,0.7,1,None
tower,115.973847,-31.863936,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684955,0.7,1,None
tower,115.973357,-31.855676,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2338684974,0.7,1,None
swimming_pool,116.024148,-31.883321,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2431830277,0.7,1,None
playground,116.014651,-31.867214,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2431832428,0.7,1,None
sports_centre,116.026563,-31.878829,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2432038107,0.7,1,None
turning_circle,116.006007,-31.817856,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2443146976,0.7,1,None
crossing,115.986467,-31.86383,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2444461305,0.7,1,None
motorway_junction,115.987192,-31.863781,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2444461307,0.7,1,None
level_crossing,115.971728,-31.899017,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2471728751,0.7,1,None
level_crossing,115.971728,-31.898981,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2471728752,0.7,1,None
tree,115.991675,-31.888229,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2495446811,0.7,1,None
tree,115.991605,-31.888239,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2495446816,0.7,1,None
tree,115.991687,-31.88831,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2495446834,0.7,1,None
tree,115.991627,-31.888322,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2495446839,0.7,1,None
surveillance,115.991966,-31.888565,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2495446858,0.7,1,None
turning_circle,115.986029,-31.852332,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/2530320376,0.7,1,None
turning_circle,115.988939,-31.775072,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3068170031,0.7,1,None
turning_circle,115.966668,-31.869457,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3253457873,0.7,1,None
turning_circle,115.964362,-31.865012,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3253488775,0.7,1,None
turning_circle,115.975105,-31.867676,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3256585227,0.7,1,None
crossing,115.966709,-31.822403,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3527432581,0.7,1,None
memorial,115.971239,-31.898478,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3699879549,0.7,1,None
gate,115.968921,-31.897276,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760127275,0.7,1,None
tree,115.975576,-31.897335,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137230,0.7,1,None
tree,115.97543,-31.897336,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137231,0.7,1,None
tree,115.975322,-31.897338,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137232,0.7,1,None
tree,115.975698,-31.897343,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137233,0.7,1,None
tree,115.975828,-31.897343,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137234,0.7,1,None
tree,115.975961,-31.897343,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137235,0.7,1,None
tree,115.975003,-31.897487,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137236,0.7,1,None
tree,115.976293,-31.897509,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137237,0.7,1,None
tree,115.976166,-31.897524,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137238,0.7,1,None
tree,115.97431,-31.897565,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137239,0.7,1,None
tree,115.975005,-31.897599,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137240,0.7,1,None
tree,115.976286,-31.897602,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137241,0.7,1,None
tree,115.976168,-31.897634,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137242,0.7,1,None
tree,115.976298,-31.897732,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137243,0.7,1,None
tree,115.976166,-31.897842,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137244,0.7,1,None
tree,115.976298,-31.897948,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137245,0.7,1,None
tree,115.975105,-31.897949,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137246,0.7,1,None
tree,115.976163,-31.897962,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137247,0.7,1,None
tree,115.972749,-31.898013,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137248,0.7,1,None
tree,115.976167,-31.898069,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137249,0.7,1,None
tree,115.976167,-31.898208,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137250,0.7,1,None
tree,115.975005,-31.898216,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/3760137251,0.7,1,None
