name,longitude,latitude,date,origin,source,object_prob,assignment_prob,ground_truth_location,cluster,predicted_location
turning_circle,116.015406,-31.886399,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/345843555,0.7,0.9380607316176716,None,11,Coles
turning_circle,116.013946,-31.886454,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346150849,0.7,0.5,None,-1,
turning_circle,116.012559,-31.888055,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346150850,0.7,0.5,None,-1,
turning_circle,116.014874,-31.8864,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346150855,0.7,0.8967803093264481,None,11,Coles
turning_circle,116.043845,-31.898683,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346213460,0.7,0.5,None,-1,
turning_circle,116.039134,-31.896634,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346214600,0.7,0.5,None,-1,
turning_circle,116.040878,-31.89604,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346214608,0.7,0.5,None,-1,
turning_circle,116.040033,-31.895725,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346214612,0.7,0.5,None,-1,
turning_circle,116.040878,-31.897624,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/346214631,0.7,0.5,None,-1,
turning_circle,116.037531,-31.884734,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354978162,0.7,0.8258703524273883,None,12,Old Pa's
turning_circle,116.037276,-31.883832,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354978169,0.7,0.5,None,-1,
turning_circle,116.036761,-31.882018,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354978396,0.7,0.8344550810250931,None,46,Old Pa's
turning_circle,116.036234,-31.877235,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354978430,0.7,0.5,None,-1,
turning_circle,116.037695,-31.875342,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354978460,0.7,0.5,None,-1,
turning_circle,116.040566,-31.881896,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354979231,0.7,0.5,None,-1,
turning_circle,116.038161,-31.873813,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354980126,0.7,0.5,None,-1,
turning_circle,116.037467,-31.873741,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354980174,0.7,0.5,None,-1,
turning_circle,116.036493,-31.87393,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354980176,0.7,0.5,None,-1,
turning_circle,116.035857,-31.874278,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/354980189,0.7,0.5,None,-1,
turning_circle,116.016374,-31.88209,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359685057,0.7,0.5,None,-1,
turning_circle,116.016433,-31.881542,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359685146,0.7,0.5,None,-1,
turning_circle,116.008014,-31.878344,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359685149,0.7,0.5,None,-1,
turning_circle,116.017168,-31.872775,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359686596,0.7,0.5,None,-1,
turning_circle,116.017449,-31.867974,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359687731,0.7,0.5,None,-1,
turning_circle,116.025713,-31.867582,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359688075,0.7,0.5,None,-1,
turning_circle,116.018141,-31.870872,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359688757,0.7,0.5,None,-1,
turning_circle,116.024173,-31.865967,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691349,0.7,0.5,None,-1,
turning_circle,116.021317,-31.871159,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691510,0.7,0.5,None,-1,
turning_circle,116.020566,-31.871508,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691519,0.7,0.5,None,-1,
turning_circle,116.019814,-31.871837,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691534,0.7,0.5,None,-1,
turning_circle,116.02164,-31.872325,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691570,0.7,0.5,None,-1,
turning_circle,116.019724,-31.87273,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691573,0.7,0.5,None,-1,
turning_circle,116.019102,-31.872177,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359691803,0.7,0.5,None,-1,
turning_circle,116.022063,-31.870816,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692628,0.7,0.5,None,-1,
turning_circle,116.022282,-31.87192,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692672,0.7,0.5,None,-1,
turning_circle,116.023831,-31.871786,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692730,0.7,0.5,None,-1,
turning_circle,116.024918,-31.870595,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692834,0.7,0.5,None,-1,
turning_circle,116.025976,-31.8706,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692973,0.7,0.5,None,-1,
turning_circle,116.023602,-31.870072,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692976,0.7,0.5,None,-1,
turning_circle,116.02434,-31.869733,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692983,0.7,0.5,None,-1,
turning_circle,116.025078,-31.869477,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692989,0.7,0.5,None,-1,
turning_circle,116.025834,-31.869187,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359692998,0.7,0.5,None,-1,
turning_circle,116.022911,-31.88565,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745555,0.7,0.9311053795441626,None,13,Swan Park Leisure Centre
turning_circle,116.019143,-31.879885,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745647,0.7,0.5,None,-1,
turning_circle,116.020986,-31.880031,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745663,0.7,0.5,None,-1,
turning_circle,116.022812,-31.880185,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745690,0.7,0.5,None,-1,
turning_circle,116.022826,-31.880898,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745714,0.7,0.5,None,-1,
turning_circle,116.022824,-31.881636,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745720,0.7,0.5,None,-1,
turning_circle,116.022745,-31.882267,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745723,0.7,0.5,None,-1,
turning_circle,116.022735,-31.88354,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745727,0.7,0.5,None,-1,
turning_circle,116.020992,-31.881144,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745736,0.7,0.5,None,-1,
turning_circle,116.020973,-31.882462,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745739,0.7,0.5,None,-1,
turning_circle,116.020132,-31.881272,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745753,0.7,0.5,None,-1,
turning_circle,116.020178,-31.882292,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359745801,0.7,0.5,None,-1,
turning_circle,116.020562,-31.885942,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359746101,0.7,0.5,None,-1,
turning_circle,116.020341,-31.883008,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359746120,0.7,0.5,None,-1,
turning_circle,116.01613,-31.885911,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359746243,0.7,0.9521335776696636,None,14,Coles
turning_circle,116.017553,-31.87975,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359746293,0.7,0.5,None,-1,
turning_circle,115.983992,-31.896191,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359749439,0.7,0.5,None,-1,
turning_circle,115.979092,-31.89725,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359749447,0.7,0.0,None,1,Guildford Garden Centre
turning_circle,115.981347,-31.89846,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359749463,0.7,0.5,None,-1,
turning_circle,115.981543,-31.899672,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359749686,0.7,0.5,None,-1,
turning_circle,115.983524,-31.898769,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359750614,0.7,0.5,None,-1,
turning_circle,115.965372,-31.899704,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/359751083,0.7,0.5,None,-1,
turning_circle,116.028628,-31.889089,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370503226,0.7,0.5,None,-1,
turning_circle,116.032114,-31.887483,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370503245,0.7,0.5,None,-1,
turning_circle,116.030933,-31.886926,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370503249,0.7,0.5,None,-1,
turning_circle,116.042359,-31.884764,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510152,0.7,0.5,None,-1,
